id,name,theme,year,duration,tempo,album_id,spotify_url
10987,Brite Side,New Wave,2008,170,177.053,2444,'https://open.spotify.com/track/4ug8srfmgfphkytqtf8wfl'
10988,Dreaming,Punk,2007,208,117.995,2444,'https://open.spotify.com/track/1nrjypdai7uosdrpmsyrsg'
10989,French Kissin' In The Usa,Disco 80,1988,314,97.374,2444,'https://open.spotify.com/track/2jiee9p3bfoi6yqz0cfeg4'
10990,Hanging On The Telephone,Punk,2008,124,145.98,2444,'https://open.spotify.com/track/5icecs2tkg3y0hat1j0m3j'
10991,I Can See Clearly,Disco 80,1969,195,120.082,2444,'https://open.spotify.com/track/7ajzxi6tvdivqsuwxq4rqp'
10992,I Want That Man,Disco 80,2009,186,125.86,2444,'https://open.spotify.com/track/2fqkvnfibcqia8fonmlnam'
10993,In Love With Love (saw Remix),Dance Pop,1999,200,122.159,2444,'https://open.spotify.com/track/4asr9wijabnxsc4umkzizk'
10994,Presence Dear (i'm Always Touched By Your),New Wave,1981,162,141.609,2444,'https://open.spotify.com/track/46jm3wyrqs4cgxwizftih3'
10995,Divine,Electronic,2016,305,107.018,1911,'https://open.spotify.com/track/5iuqmwxupdjbfegkeptm66'
10996,Maria,Rock Pop,2008,182,181.014,1911,'https://open.spotify.com/track/3zsexy07d4t4hrq7ogesas'
10997,Night Wind Sent,New Wave,1999,280,111.79,1911,'https://open.spotify.com/track/0a67syyd2ue5ubknfkof7f'
10998,No Exit,Hard Rock,2013,171,92.191,1911,'https://open.spotify.com/track/3ebrmyroyceh3nnowfozvn'
10999,Nothing Is Real But The Girl,Punk,2015,202,148.538,1911,'https://open.spotify.com/track/0byagojn1rxujabelk7ss7'
11000,Applejack,Bluegrass,1977,205,104.61,8621,'https://open.spotify.com/track/44h8po6aoxocsp3mikotgq'
11001,Baby I'm Burnin',Country Rock,1978,156,133.942,8621,'https://open.spotify.com/track/2asiem9o0yguvvoakz8asq'
11002,Coat Of Many Colors,Bluegrass,1971,183,85.617,8621,'https://open.spotify.com/track/1l2xmg54eur3tdzniacr1z'
11003,I Will Always Love You,Country Rock,1992,271,66.98,8621,'https://open.spotify.com/track/4ehbdreansorddsffc4fpm'
11004,Old Flames Can't Hold A Candle To You,Bluegrass,2013,217,127.874,8621,'https://open.spotify.com/track/2e8cprvxexuwdt4d77tset'
11005,Both Sides Now,Bluegrass,2000,345,77.995,4145,'https://open.spotify.com/track/1pjatx7sbd6y4jmvqivzhk'
11006,Crimson And Clover,Bluegrass,1989,209,84.441,4145,'https://open.spotify.com/track/6fekeo3y7qfcmwoger0gtu'
11007,Where Do The Children Play,Country Rock,1970,232,127.187,4145,'https://open.spotify.com/track/0fgnzcxmxv2bcrndfbcl60'
11008,Everyday,Rock Pop,2016,194,130.972,2548,'https://open.spotify.com/track/6yl2ktsdvwyngwpkkgtmd5'
11009,I'm Changing All Those Changes,Rock & Roll,1989,120,102.697,2548,'https://open.spotify.com/track/0sbk7kd0pkrb4rtbibxg39'
11010,It's Too Late,Rock & Roll,2015,241,100.076,2548,'https://open.spotify.com/track/1id1qfsnnxi0hizcncwjuc'
11011,Modern Don Juan,Rock & Roll,2009,158,132.508,2548,'https://open.spotify.com/track/52xsvb2rrt1z6sdfweevyx'
11012,Ting A Ling,Rock & Roll,1991,231,126.423,2548,'https://open.spotify.com/track/6zk6pio3ce0n2igjq5nt1p'
11013,You Are My One Desire,Classic Rock,1982,143,126.482,2548,'https://open.spotify.com/track/343ndhzmzfqfydugnubd7s'
11014,Real Wild Child,Rock & Roll,2005,218,145.98,6345,'https://open.spotify.com/track/5tnkpuqb46clvuhfupbizw'
11015,That's What They Say,Rock & Roll,2016,232,128.063,6345,'https://open.spotify.com/track/4s6traa7uhapezoud2msjm'
11016,Forty Days And Forty Nights,Singer-songwriter,2014,170,88.328,6958,'https://open.spotify.com/track/2heujepow0qmsdpbjo71eg'
11017,Come See About Me,Rock Pop,1964,163,126.282,1082,'https://open.spotify.com/track/307kcwjqnmdiyykj1lgclu'
11018,Never Gonna Break My Faith,Rhythm And Blues,2006,254,119.977,1082,'https://open.spotify.com/track/1oz1sqjrcnokyrw5nvhood'
11019,No One Left But Bobby,Acoustic,2006,141,74.992,1082,'https://open.spotify.com/track/3ivkb8c4pn1ivsjpsd8m6n'
11020,The Mindless Menace Of Violence/on The Mindless Menace Of Vi,Acoustic,,,,1082,''
11021,The Tracks Of My Tears,Rhythm And Blues,2008,174,98.677,1082,'https://open.spotify.com/track/7fwkotz8ic8c5yae9xxgiu'
11022,Augie's Photos,Orchestral Pop,,,,8792,''
11023,Downtown Train,Rock Pop,1985,230,115.497,8792,'https://open.spotify.com/track/3fpqul4lpduqmy0t7dkuv2'
11024,Hong Kong,Singer-songwriter,1978,175,146.616,8792,'https://open.spotify.com/track/4hkybxacj87bahp7z8ub2y'
11025,Innocent When You Dream (barroom),Minimalist,1987,256,102.881,8792,'https://open.spotify.com/track/4wwizrqopooyxenqwaagq5'
11026,Snow Story,Acoustic,2009,804,83.513,8792,'https://open.spotify.com/track/0x7q063j96vqflkiknlzem'
11027,Hound Dog,Rock Blues,1958,136,174.797,6043,'https://open.spotify.com/track/64ny7djq6rnjspquof2kox'
11028,I Put A Spell On You,Rock & Roll,1965,174,78.508,6043,'https://open.spotify.com/track/1vksbtj78g5bnfyopz46la'
11029,In Spite Of All The Danger,Country Rock,1995,164,85.871,6043,'https://open.spotify.com/track/7zvmatccspbrmaht4dcjqg'
11030,Maggie May,Country Rock,1971,350,129.432,6043,'https://open.spotify.com/track/6c20lh3r4foocwlmyyojwq'
11031,All I Need Is Your Good Loving,Disco 70,2013,137,118.277,5009,'https://open.spotify.com/track/2modwfhyatbhwgytdkio1v'
11032,Do It Yourself (if You Want It),Disco 70,2000,170,110.354,5009,'https://open.spotify.com/track/0acudvttbkgplo1r9mj43l'
11033,Never Can Say Goodbye,Disco 70,1971,179,166.139,5009,'https://open.spotify.com/track/5rhf8smhrwbf3oywpxaq2i'
11034,Walk On By,Disco 70,2017,199,94.956,5009,'https://open.spotify.com/track/5nu3eywweptgfpfdq1jxgw'
11035,We Can Start All Over Again,Disco 70,1994,307,87.943,5009,'https://open.spotify.com/track/1ljyhisv9qph6mhrg2fot3'
11036,Guess Who,Disco 70,1971,225,96.239,335,'https://open.spotify.com/track/3ensdi9orivppuqkpo4h31'
11037,I'll Apologize,Disco 70,1992,287,112.039,335,'https://open.spotify.com/track/4s46lgorliwgajvg6ol4kh'
11038,Love Affair,Dance Pop,2014,180,149.928,335,'https://open.spotify.com/track/3ge5d1wjvb8yrml9yt9pvt'
11039,City Of Blinding Lights,Rock Pop,2004,347,139.23,6283,'https://open.spotify.com/track/4ao9bdn6ozxdlq9j2rgdfy'
11040,Crumbs From Your Table,Rock Pop,2004,303,173.877,6283,'https://open.spotify.com/track/7yknaokzerjqbrr8ez7pnc'
11041,Original Of The Species,Rock Pop,2004,281,173.717,6283,'https://open.spotify.com/track/29t494pto3axcgktkbnri1'
11042,Stuck In A Moment You Can't Get Out Of,Rock Pop,2000,272,158.498,2843,'https://open.spotify.com/track/3xjtutbaihydhsc7bynosb'
11043,Electrical Storm (william Orbit Mix),Rock Pop,2002,279,95.996,4106,'https://open.spotify.com/track/3gkijt6bxk8ts6s2rceu4n'
11044,Lady With The Spinning Head (extended Dance Mix),Hard Rock,,,,4106,''
11045,One,Rock Pop,2016,173,103.981,4106,'https://open.spotify.com/track/12vwzypdbcc8fqewcafnwr'
11046,Tryin' To Throw Your Arms Around The World,Rock Pop,1991,232,89.952,613,'https://open.spotify.com/track/5jzztxjnwimgpcvlxfu0pu'
11047,1963,Disco 80,2003,212,104.499,2886,'https://open.spotify.com/track/7epfdzrnlt3ynqgy2ufwri'
11048,Hurt,Psychedelic,2003,216,91.469,2886,'https://open.spotify.com/track/5rprzncjzqkqxk9pijreb6'
11049,Lonesome Tonight,New Wave,1963,187,65.952,2886,'https://open.spotify.com/track/6vxzs9reqf7nd6o8ue7nrt'
11050,State Of The Nation,Electronic,1989,287,112.336,2886,'https://open.spotify.com/track/0yk6xgk1do6fajwydt1di6'
11051,Krafty,Rock Pop,2005,273,140.012,848,'https://open.spotify.com/track/6qpehe9ovcpcikow8dtudn'
11052,Close Range,New Wave,2001,253,122.895,6220,'https://open.spotify.com/track/0xsntfxsw2xzxj2ytvh6ur'
11053,Rock The Shack,Hard Rock,2001,252,134.074,6220,'https://open.spotify.com/track/682zwrauxog9sgvdtygowy'
11054,Age Of Consent (howie B. Remix),Dance Pop,,,,8212,''
11055,Hear Me Lord,Rock Blues,1970,349,133.105,70,'https://open.spotify.com/track/20oz13swtgj1wdicx183sd'
11056,I Dig Love,Psychedelic,1970,297,97.096,70,'https://open.spotify.com/track/7gv21tfotwhhpt1xebf83e'
11057,My Sweet Lord,Rock Pop,1970,281,120.963,70,'https://open.spotify.com/track/0qdquekvyevrbkhao0ibxs'
11058,What Is Life,Rock Pop,1970,264,131.322,70,'https://open.spotify.com/track/76tpwfik5ycgw1hy26dwzp'
11059,Devil's Radio,Rock Pop,2007,225,112.649,8497,'https://open.spotify.com/track/6xjutuvauenso2glmvr5kn'
11060,Just For Today,Rock Pop,2006,488,135.989,8497,'https://open.spotify.com/track/77j5lqgngdv9kg4yv7ahhm'
11061,That's What It Takes,Rock Pop,1982,222,95.321,8497,'https://open.spotify.com/track/5gvwrvliqohroq7yvo260m'
11062,When We Was Fab,Rock Pop,1987,239,92.416,8497,'https://open.spotify.com/track/6faadik2jnjdm5qri7hsyc'
11063,Blueberry Hill,Rhythm And Blues,2007,143,136.662,1039,'https://open.spotify.com/track/2nkaoxqor6mgdmb5jdtu81'
11064,Unforgettable,Big Band,2010,213,156.107,1039,'https://open.spotify.com/track/5lz0zcrxrklipnzn4tcyde'
11065,Why Do Fools Fall In Love,Rock & Roll,1973,139,173.413,1039,'https://open.spotify.com/track/0qlhvmghq66ffasbkkvyjm'
11066,Love Song,Electronic,2016,199,104.031,134,'https://open.spotify.com/track/0o1x2trm8zpfdbcpowzp7z'
11067,Pray For Spanish Eyes,Slow,1989,317,108.519,134,'https://open.spotify.com/track/5fg8rlbdd809ckfxshjg73'
11068,Why's It So Hard,Rock Pop,2011,249,107.077,167,'https://open.spotify.com/track/7bx0a7i2cmbxkbyommozyl'
11069,Something To Remember,Soft Pop,2015,164,97.965,6020,'https://open.spotify.com/track/2myu7pwhaz5endaiaqdbjy'
11070,Over And Over,Dance Pop,2016,173,170.139,5045,'https://open.spotify.com/track/4oegqb7zavnrkpjjonhk5k'
11071,Incredible,Dance Pop,2017,248,90.022,6580,'https://open.spotify.com/track/3ijpe9icrq5pxvzxdv1sev'
11072,Voices,Dance Pop,2017,242,145.166,6580,'https://open.spotify.com/track/2pzuu8vlag8w1p31x65zp9'
11073,Get Together,Dance Pop,2017,250,123.009,5063,'https://open.spotify.com/track/7y6c07pgjzvthi9kumvqk1'
11074,Sky Fits Heaven,Dance Pop,1998,287,139.952,5931,'https://open.spotify.com/track/2kuni576snw2xlr1y8cmaw'
11075,Down On The Corner,Country Rock,1969,166,108.224,1124,'https://open.spotify.com/track/2ge95jskwq1pcactpge1db'
11076,Hey Tonight,Country Rock,2013,200,163.957,1124,'https://open.spotify.com/track/4ccrlwfqy4drgmbur59csp'
11077,It's Just A Thought,Country Rock,2005,196,116.976,1124,'https://open.spotify.com/track/4xsvkbqcz1xaevkjp8xxl5'
11078,Born To Move,Country Rock,1970,340,117.441,7746,'https://open.spotify.com/track/0yv89dowx1v6jes2nr5m77'
11079,Suzie Q,Folk Contemporaneo,1968,517,129.923,7465,'https://open.spotify.com/track/6jp0gufxaybtdre1uupgab'
11080,Cross-tie Walker,Country Rock,1969,198,97.501,4242,'https://open.spotify.com/track/4gwhni28jf2xlt9rvgihei'
11081,Door To Door,Folk Contemporaneo,2010,191,138.986,3864,'https://open.spotify.com/track/6jrmvrrey24qzcfe1brrww'
11082,Need Someone To Hold,Country Rock,1972,178,89.111,3864,'https://open.spotify.com/track/3fsyysiuqa1ntftrqjsduv'
11083,I Believe In You,Country Rock,2016,201,113.009,839,'https://open.spotify.com/track/67aeymdt7cgb8l9zg53pfm'
11084,Man Gave Names To All The Animals,Reggae,1979,267,94.376,839,'https://open.spotify.com/track/5mgq3cybgqdzgtebu9ldv9'
11085,I Shall Be Released,Country Rock,1968,199,127.624,7854,'https://open.spotify.com/track/2j0gsjejsefbv0tt8x8hxt'
11086,Chimes Of Freedom,Folk Contemporaneo,2012,299,152.572,3066,'https://open.spotify.com/track/2lnrxxwkv6jhjjsiutllel'
11087,It Takes A Lot To Laugh It Takes A Train To Cry,Rock Blues,1965,245,93.353,3066,'https://open.spotify.com/track/2yaf46ymxa5y6bzmwukgxc'
11088,Masters Of War,Country Rock,1963,271,166.064,3066,'https://open.spotify.com/track/7xvpkvkd1kltzljeysir7z'
11089,Little Maggie,Singer-songwriter,2012,165,141.316,3042,'https://open.spotify.com/track/2ixdi6igloby33dee0cqyx'
11090,Bob Your Head,Hip-hop,2009,194,171.88,6853,'https://open.spotify.com/track/2jvzg86c4qopkdoqk8wueo'
11091,Don't Stop,Dance Pop,1978,248,119.25,6853,'https://open.spotify.com/track/77nnzqsqzlnqh2a9jhlrkg'
11092,Rock Show,Hip-hop,2001,171,193.074,3414,'https://open.spotify.com/track/2ydut1pfhuldnoueliv4wh'
11093,Simmons Incorporated,Hip-hop,2001,266,91.234,3414,'https://open.spotify.com/track/3gpv4vzhnvoov7o12iwll8'
11094,It's Tricky,Electronic,1986,183,127.872,858,'https://open.spotify.com/track/6jbcehpnmkwfvf3dz4nliw'
11095,My Adidas,Hip-hop,1986,167,95.387,858,'https://open.spotify.com/track/6ldpvtjzigyi2vbke8mzar'
11096,3 In The Head,Rap,1993,209,183.346,5687,'https://open.spotify.com/track/043eumblnqqayjw6hrjggt'
11097,Can I Get A Witness,Hip-hop,2016,195,199.989,5687,'https://open.spotify.com/track/67wvyoandgsnrbawzewogs'
11098,Chonnie-on-chon,Rhythm And Blues,1996,133,78.296,2017,'https://open.spotify.com/track/4j533hottfdrllbiezdjcx'
11099,Darling Je Vous Aime Beaucoup,Big Band,1991,204,76.949,2017,'https://open.spotify.com/track/4utum37hb2x4z3sfxfce4g'
11100,If,Big Band,2017,208,113.054,2017,'https://open.spotify.com/track/0mcj53asrw14o9qeibsezd'
11101,It's Over,Cajun,2011,218,75.978,2017,'https://open.spotify.com/track/7ixehqaqsho8xwgucnzphw'
11102,Putting On The Dog,Rock Blues,2011,154,107.199,2017,'https://open.spotify.com/track/3zi3lxpxh2wj16eongegdw'
11103,Young At Heart,Big Band,2011,220,104.032,2017,'https://open.spotify.com/track/0nu9wa8kebbwesay2s8q0u'
11104,Abc (salaam Remi Remix),Funk,2009,210,101.039,2161,'https://open.spotify.com/track/2edutjldhsc0swfieylrs9'
11105,Dancin' Machine (polow Remix),Electronic,,,,2161,''
11106,Dancin' Machine (steve Aoki Remix),Electronic,,,,2161,''
11107,Hum Along And Dance (david Morales Giamsta Mix),Electronic,,,,2161,''
11108,Maybe Tomorrow (sturken & Rogers Remix),Dance Pop,2009,190,89.027,2161,'https://open.spotify.com/track/5ei2qhmggj5bxzj5px4anr'
11109,Never Can Say Goodbye (the Neptunes Remix),Funk,2009,196,165.943,2161,'https://open.spotify.com/track/0p1lyyjnjcjpqtbeofxntm'
11110,Time Of The Season,Rock Pop,1968,214,117.111,6768,'https://open.spotify.com/track/5ajrhrwz4oszx2pwwv4qrn'
11111,When I Was Young,Psychedelic,2017,232,133.408,6768,'https://open.spotify.com/track/0hj6eud9jma2qpeu7lkoiq'
11112,White Room,Rock Pop,1968,303,109.827,6768,'https://open.spotify.com/track/3xls4cnowy01dtrnxb1ing'
11113,Go Now,Rhythm And Blues,2014,189,107.643,2619,'https://open.spotify.com/track/7psmkiuqbv6mdmpunqqqrj'
11114,She's Not There,Rock '60,2002,257,102.041,2619,'https://open.spotify.com/track/7sapkrjdij2fpdvj0gxp66'
11115,With A Little Help From My Friends,Rock Blues,1969,312,141.407,2619,'https://open.spotify.com/track/1yopfin76ojxonecsv3v81'
11116,California Earthquake,Folk Contemporaneo,1997,193,91.161,2875,'https://open.spotify.com/track/7hwhgkdn7rfbyo9gulyghv'
11117,Creeque Alley,Folk Contemporaneo,1967,228,145.067,2875,'https://open.spotify.com/track/2pfevszdq5mcocgaywhglu'
11118,Dancing In The Street,Rhythm And Blues,1984,241,148.723,2875,'https://open.spotify.com/track/7fwbtcecmlpc1slyspxege'
11119,Do You Wanna Dance,Folk Contemporaneo,2005,156,170.14,2875,'https://open.spotify.com/track/3eopqwsjhnm73kl6j6z9cy'
11120,I Can't Wait,Rock Pop,1994,170,98.819,2875,'https://open.spotify.com/track/0qxtq8rf3w1nid3d2r0xh4'
11121,I Saw Her Again Last Night,Folk Contemporaneo,2005,228,137.243,2875,'https://open.spotify.com/track/73bz1mdf4ebv4xhgfaub20'
11122,Somebody Groovy,Folk Contemporaneo,1966,196,116.579,2875,'https://open.spotify.com/track/1dmsxjxtjqqz3krl4ylvmw'
11123,Caribou,Garage,2006,271,178.119,7834,'https://open.spotify.com/track/0i0wn4g67txqwencmrh3d6'
11124,Debaser,Hard Rock,1989,173,135.533,7834,'https://open.spotify.com/track/3fzkps0ovknvlcw3phxihl'
11125,Dig For Fire,Garage,1990,182,107.63,7834,'https://open.spotify.com/track/3ssi906dleimqfth9swjc0'
11126,Gigantic,Garage,2016,228,142.034,7834,'https://open.spotify.com/track/2m71inc9camxaigtmq6i87'
11127,Here Comes Your Man,Rock Pop,1989,201,124.51,7834,'https://open.spotify.com/track/0cs671lxx2eodzr2kmuo3n'
11128,Monkey Gone To Heaven,Garage,1989,177,116.435,7834,'https://open.spotify.com/track/1lfc3smgocdrvznh8zxrnl'
11129,Planet Of Sound,Hard Rock,1991,126,154.851,7834,'https://open.spotify.com/track/7lpjoyktjqwbc1vigyijgi'
11130,Velouria,Garage,1990,220,124.624,7834,'https://open.spotify.com/track/5rzx2itxye836twtgrxlst'
11131,God Made You For Me,Rhythm And Blues,2016,258,148.021,5787,'https://open.spotify.com/track/37k1v7vdqbdk72lnspxsdp'
11132,Sweet Amelia,Rhythm And Blues,2013,236,205.547,5787,'https://open.spotify.com/track/4oqk5uthpc7xhthp5zu1ij'
11133,The First Time Ever I Saw Your Face,Romantic,1969,260,120.653,5787,'https://open.spotify.com/track/0sxfya4fqmeqqzvualg8lf'
11134,Yes I Love You,Rhythm And Blues,2013,291,141.889,5787,'https://open.spotify.com/track/43mt4nq5uhdo5w3kstfadc'
11135,Don't Go Please Stay,Rock Pop,2000,163,99.934,6466,'https://open.spotify.com/track/5sktv5bsdn8w7vsfnkkm3l'
11136,Don't Fall Apart On Me Tonight,Rhythm And Blues,1983,356,87.489,6528,'https://open.spotify.com/track/1tcaa7lukgnpwzmtqpo3hn'
11137,Ronnie-o,Rhythm And Blues,2010,282,79.995,6528,'https://open.spotify.com/track/0uyarwprlaky3e6ahaou7y'
11138,The Bells,Rhythm And Blues,2010,232,79.955,6528,'https://open.spotify.com/track/5cwn1htzyowqzcc33f3rfe'
11139,And She Said Take Me Now,Hip-hop,,,,520,''
11140,Like I Love You,Dance Pop,2016,222,97.027,520,'https://open.spotify.com/track/5hrzaby2aao258hl6oqsqo'
11141,Right For Me,Dance Pop,2015,200,129.976,520,'https://open.spotify.com/track/62dlaqfpp6dc8l56gg9his'
11142,Another Song All Over Again,Hip-hop,2006,346,100.966,8529,'https://open.spotify.com/track/0gasl1wiqhenya8rsklppw'
11143,Lovestoned/i Think She Knows (interlude),Dance Pop,2006,444,121.259,8529,'https://open.spotify.com/track/62cyastwby6y7pstdstmhu'
11144,My Love,Hip-hop,2016,326,160.083,8529,'https://open.spotify.com/track/3kxfsdscpfgn412fpnw85y'
11145,Sexy Ladies/let Me Talk To You (prelude),Dance Pop,2006,332,99.957,8529,'https://open.spotify.com/track/3dxnainrl5zqnotc78qbzq'
11146,Summer Love/set The Mood (prelude),Dance Pop,2006,384,120.103,8529,'https://open.spotify.com/track/03gjyqfnhwq8f4nk5soxo5'
11147,Blue Monday,Rhythm And Blues,2011,449,130.418,1259,'https://open.spotify.com/track/5rvy5aftsvqao2vnur1fxy'
11148,Lucille,Classic Rock,1991,143,143.608,1259,'https://open.spotify.com/track/68n3xhe8s9syppemqqpg07'
11149,Roll Over Beethoven,Rhythm And Blues,2006,143,92.644,1259,'https://open.spotify.com/track/7b2rlb86zhpycu55joxkjk'
11150,Here We Go Loopty-loo,Worldbeat,2010,152,119.864,6034,'https://open.spotify.com/track/5vuq3dtatpgjwmudzqytav'
11151,Old Macdonald,Electronic,2014,123,199.714,6034,'https://open.spotify.com/track/3dvjnx3tg9kx903yrqpazu'
11152,On Top Of Spaghetti,Rock & Roll,2012,96,133.909,6034,'https://open.spotify.com/track/38zzshor2ksydc1k7cgik4'
11153,She'll Be Coming Round The Mountain,Country Rock,2016,161,200.072,6034,'https://open.spotify.com/track/4wdyy7ueywfhyughewne3l'
11154,When The Saints Go Marching In,Funk Rock,2015,98,64.38,6034,'https://open.spotify.com/track/4lbjliriifyeefd5en2rnc'
11155,Zip-a-dee-doo-dah,Rock & Roll,2001,139,102.449,6034,'https://open.spotify.com/track/1fq2pn9mlxxi399nlheth7'
11156,Slippin' And Slidin',Classic Rock,2012,164,177.743,80,'https://open.spotify.com/track/3vhnoffx7tpwx4qypk2don'
11157,Always On My Mind,Rhythm And Blues,1982,212,73.336,2572,'https://open.spotify.com/track/2xyqtu2bbg6wvampy1eae4'
11158,Burning Love,Rock & Roll,1999,170,143.492,2572,'https://open.spotify.com/track/0te6f0umv0e9e4zxqx61jq'
11159,Good Luck Charm,Classic Rock,2006,264,116.156,2572,'https://open.spotify.com/track/0rjbj4k6unedg1rgvyi0tp'
11160,I Want You I Need You I Love You,Rhythm And Blues,2014,246,126.686,4959,'https://open.spotify.com/track/0xfsjrzjq6iveu7n5dldws'
11161,Too Much,Classic Rock,2016,223,121.01,4959,'https://open.spotify.com/track/5oyuurs28xragla8lgm6v3'
11162,Wear My Ring Around Your Neck,Classic Rock,1959,133,105.852,4959,'https://open.spotify.com/track/36bt9fxw5doroiuxz5fb4b'
11163,Got A Lot Of Livin' To Do,Rock & Roll,1957,151,99.903,4979,'https://open.spotify.com/track/7qcr2ecbwpau0mgez2swwk'
11164,Lonesome Cowboy,Classic Rock,2008,256,114.892,4979,'https://open.spotify.com/track/2vemz2tgsaiqxj6k5dvx0w'
11165,That's Right,Rock & Roll,2014,208,130.124,5081,'https://open.spotify.com/track/4jmvnbij6l6xschsolmqx6'
11166,Today Tomorrow And Forever,Rock & Roll,2015,285,140.198,5081,'https://open.spotify.com/track/7i1uowquqh0yof665f6p5j'
11167,Honky Tonk Merry Go Round,Honky Tonk,2010,156,143.694,6368,'https://open.spotify.com/track/0ucwpqevrzwnmlxnx190ix'
11168,Baby It's Cold Outside,Rock Pop,2012,253,73.136,2170,'https://open.spotify.com/track/6cgdergsoktrzfo5xsypid'
11169,Every Time We Say Goodbye,Rock Pop,2001,361,103.731,7656,'https://open.spotify.com/track/1bh6o68wlwptnm7afijbhl'
